Year,Month,State,Illnesses,Hospitalizations,Deaths
2006,11,Michigan,51,3,0
2006,7,Massachusetts,5,1,0
2006,12,Idaho,8,0,0
2006,10,Michigan,46,0,0
2006,8,Pennsylvania,23,1,0
2006,10,Pennsylvania,3,0,0
2006,1,Pennsylvania,6,0,0
2006,12,Pennsylvania,13,0,0
2006,12,Florida,6,0,0
2006,12,Florida,24,2,0
2006,1,Maryland,3,0,0
2006,8,Maryland,46,0,0
2006,5,Virginia,9,0,0
2006,7,New York,3,0,0
2006,7,Virginia,15,1,0
2006,10,Oklahoma,14,0,0
2006,3,Virginia,6,0,0
2006,12,Washington,18,0,0
2006,9,Virginia,9,0,0
2006,9,Virginia,100,2,0
2006,10,Hawaii,2,0,0
2006,12,New York,26,0,0
2006,5,Oklahoma,6,0,0
2006,7,Oklahoma,21,0,0
2006,10,Texas,18,10,0
2006,2,Kansas,4,0,0
2006,6,Kansas,4,0,0
2006,11,California,2,0,0
2006,10,California,2,1,0
2006,6,California,27,0,0
2006,12,Florida,8,0,0
2006,12,California,8,0,0
2006,12,California,23,0,0
2006,12,California,19,3,0
2006,6,California,39,0,0
2006,5,Florida,7,0,0
2006,9,Arizona,59,0,0
2006,12,Florida,3,0,0
2006,12,Wisconsin,33,0,0
2006,12,Florida,4,0,0
2006,12,Michigan,61,1,0
2006,12,Massachusetts,29,0,0
2006,8,California,18,2,0
2006,5,Iowa,37,0,0
2006,12,Wisconsin,24,0,0
2006,12,Michigan,15,0,0
2006,11,Michigan,318,10,0
2006,11,Ohio,9,0,0
2006,9,Pennsylvania,3,0,0
2006,11,Pennsylvania,2,0,0
2006,9,Pennsylvania,3,0,0
2006,7,Pennsylvania,2,1,0
2006,12,Pennsylvania,10,2,0
2006,4,Wisconsin,9,0,0
2006,5,Multistate,177,2,0
2006,5,Indiana,199,39,0
2006,5,Indiana,31,0,0
2006,7,Indiana,21,0,0
2006,8,Indiana,28,0,0
2006,12,Indiana,23,0,0
2006,11,Arizona,13,5,0
2006,10,Indiana,100,0,0
2006,12,Indiana,15,1,0
2006,9,California,13,0,0
2006,12,California,20,0,0
2006,4,California,14,0,0
2006,11,California,2,2,0
2006,12,California,15,0,0
2006,11,California,31,0,0
2006,8,Multistate,19,1,0
2006,10,California,10,2,0
2006,3,Alabama,741,0,0
2006,10,Nevada,4,0,0
2006,12,Florida,7,3,0
2006,3,Illinois,96,36,0
2006,12,California,5,0,0
2006,8,Pennsylvania,20,2,0
2006,5,California,2,0,0
2006,5,California,3,0,0
2006,9,California,2,0,0
2006,5,California,15,0,0
2006,7,Oregon,34,0,0
2006,9,Multistate,4,4,1
2006,6,Multistate,115,8,0
2006,5,Texas,15,0,0
2006,5,Texas,3,0,0
2006,8,Multistate,238,103,5
2006,11,Multistate,77,55,0
2006,11,Multistate,80,23,0
2006,6,Multistate,41,7,0
2006,9,Multistate,192,24,0
2006,8,Multistate,715,129,0
2006,12,Multistate,11,1,0
2006,4,California,8,2,0
2006,11,Virginia,43,8,0
2006,7,Texas,8,5,0
2006,5,Texas,5,1,0
2006,4,Texas,3,1,0
2006,12,California,5,0,0
2006,12,California,8,0,0
2006,7,California,14,0,0
2006,9,Texas,5,1,0
2006,11,Texas,36,7,0
2006,12,Texas,65,3,0
2006,12,Texas,7,0,0
2006,11,California,34,1,0
2006,12,California,11,0,0
2006,7,Multistate,44,21,0
2006,2,California,5,0,0
2006,5,California,4,0,0
2006,6,California,2,0,0
2006,11,Minnesota,8,0,0
2006,5,California,1644,7,0
2006,3,California,4,4,0
2006,12,Multistate,2,0,0
2006,8,Virginia,203,0,0
2007,1,New York,39,0,0
2007,1,New York,28,0,0
2007,1,Oregon,17,0,0
2007,1,Illinois,7,0,0
2007,1,Illinois,23,1,0
2007,1,Ohio,2,0,0
2007,1,Ohio,15,0,0
2007,1,Illinois,6,1,0
2007,1,Tennessee,4,0,0
2007,1,Connecticut,11,0,0
2007,1,Ohio,4,0,0
2007,1,Ohio,2,0,0
2007,1,Minnesota,13,0,0
2007,1,Connecticut,30,0,0
2007,1,Illinois,3,0,0
2007,1,Washington,8,0,0
2007,1,Washington,5,0,0
2007,1,Washington,6,0,0
2007,1,Tennessee,4,0,0
2007,1,California,6,6,1
2007,1,Missouri,6,0,0
2007,1,North Carolina,15,0,0
2007,1,Oregon,132,0,0
2007,1,Oregon,6,0,0
2007,1,Maryland,10,0,0
2007,1,Oregon,16,0,0
2007,1,Oregon,13,0,0
2007,1,Oregon,52,1,0
2007,1,Oregon,7,0,0
2007,1,Tennessee,16,4,0
2007,1,Illinois,3,0,0
2007,1,Florida,33,0,0
2007,1,New York,3,0,0
2007,1,South Carolina,4,0,0
2007,1,California,125,1,0
2007,1,California,7,0,0
2007,1,New York,6,0,0
2007,1,Minnesota,11,0,0
2007,1,Minnesota,8,0,0
2007,1,Minnesota,10,0,0
2007,1,Florida,2,2,0
2007,2,Mississippi,40,0,0
2007,1,Florida,2,0,0
2007,1,Wisconsin,101,0,0
2007,2,Oregon,23,0,0
2007,1,Maryland,3,0,0
2007,1,California,5,0,0
2007,2,Tennessee,3,1,0
2007,2,Tennessee,4,0,0
2007,1,Kansas,13,0,0
2007,2,Mississippi,27,0,0
2007,2,Tennessee,3,0,0
2007,1,Colorado,13,0,0
2007,2,Wyoming,26,1,0
2007,2,Tennessee,8,0,0
2007,1,Wisconsin,10,0,0
2007,2,Kansas,4,0,0
2007,1,California,10,4,0
2007,1,California,8,0,0
2007,1,California,2,0,0
2007,1,Rhode Island,22,0,0
2007,1,New York,12,0,0
2007,1,Wisconsin,5,0,0
2007,2,Minnesota,15,6,0
2007,1,Kansas,10,0,0
2007,2,Tennessee,10,0,0
2007,1,Maryland,6,1,0
2007,1,Washington,3,0,0
2007,2,Washington,6,0,0
2007,2,Illinois,18,3,0
2007,2,Illinois,19,0,0
2007,2,Illinois,17,0,0
2007,1,Illinois,10,0,0
2007,2,Connecticut,5,1,0
2007,2,Wisconsin,9,0,0
2007,3,Tennessee,15,0,0
2007,2,Ohio,3,0,0
2007,2,Ohio,4,0,0
2007,2,Ohio,38,2,0
2007,2,Ohio,2,0,0
2007,2,Florida,7,0,0
2007,1,Illinois,19,1,0
2007,1,California,9,0,0
2007,2,Kansas,35,0,0
2007,2,Illinois,12,0,0
2007,2,Florida,2,0,0
2007,2,Florida,2,0,0
2007,2,Florida,2,0,0
2007,2,Florida,2,0,0
2007,2,Ohio,2,0,0
2007,3,Ohio,3,0,0
2007,3,Ohio,3,1,0
2007,3,Georgia,100,0,0
2007,2,Arizona,8,0,0
2007,3,Kansas,3,2,0
2007,3,Kansas,5,0,0
2007,2,Maryland,11,0,0
2007,3,Maryland,7,0,0
2007,3,Illinois,19,3,0
2007,1,Colorado,7,0,0
2007,2,Georgia,8,0,0
2007,1,Washington,56,0,0
2007,3,Ohio,5,0,0
2007,3,Ohio,4,0,0
2007,1,Colorado,19,0,0
2007,3,Connecticut,6,0,0
2007,3,Illinois,23,1,0
2007,1,Florida,6,0,0
2007,3,Minnesota,4,1,0
2007,3,Florida,5,0,1
2007,3,Wisconsin,7,0,0
2007,1,California,28,1,0
2007,3,Massachusetts,57,1,0
2007,3,Ohio,2,0,0
2007,3,Ohio,2,0,0
2007,2,Ohio,6,1,0
2007,1,Florida,5,0,0
2007,1,Florida,2,0,0
2007,3,Washington,20,0,0
2007,2,Florida,5,0,0
2007,3,Illinois,2,0,0
2007,2,Arizona,100,0,0
2007,2,Florida,15,0,0
2007,3,Wisconsin,18,0,0
2007,1,Wisconsin,10,0,0
2007,2,Arizona,6,0,0
2007,1,Washington,4,0,0
2007,1,Washington,8,0,0
2007,3,Florida,2,0,0
2007,1,Georgia,31,14,0
2007,3,Florida,2,0,0
2007,2,Alaska,18,1,0
2007,2,Kansas,3,0,0
2007,3,Kansas,5,0,0
2007,3,Kansas,4,0,0
2007,3,Kansas,3,0,0
2007,3,Kansas,9,1,0
2007,4,Ohio,2,0,0
2007,3,Ohio,5,0,0
2007,4,Ohio,30,0,0
2007,3,Colorado,8,0,0
2007,3,New York,2,0,0
2007,3,Georgia,6,0,0
2007,2,Florida,16,0,0
2007,4,Florida,5,0,0
2007,3,Florida,7,0,0
2007,1,Pennsylvania,8,0,0
2007,2,Pennsylvania,2,0,0
2007,3,Washington,16,1,0
2007,4,New York,16,0,0
2007,2,Indiana,15,6,0
2007,3,Georgia,63,0,0
2007,2,Georgia,10,0,0
2007,3,Alaska,2,2,0
2007,3,Rhode Island,3,0,0
2007,3,Florida,3,0,0
2007,4,Ohio,6,0,0
2007,4,Illinois,6,0,0
2007,4,Illinois,8,0,0
2007,3,Maryland,35,0,0
2007,3,Maryland,47,0,0
2007,4,Minnesota,14,0,0
2007,3,Florida,26,0,0
2007,4,Wyoming,12,0,0
2007,3,Wyoming,14,2,0
2007,4,New York,10,0,0
2007,4,Wisconsin,17,0,0
2007,4,Minnesota,50,0,0
2007,3,Vermont,3,2,0
2007,4,Kansas,97,0,0
2007,4,Kansas,2,2,0
2007,4,Kansas,27,0,0
2007,3,Rhode Island,10,0,0
2007,4,Ohio,7,0,0
2007,4,Ohio,2,0,0
2007,4,Ohio,2,1,0
2007,4,Ohio,2,0,0
2007,4,Ohio,2,0,0
2007,4,Georgia,9,0,0
2007,4,Maryland,17,0,0
2007,5,Illinois,41,0,0
2007,4,Wisconsin,86,0,0
2007,3,North Dakota,16,0,0
2007,1,Hawaii,35,0,0
2007,4,Florida,4,0,0
2007,3,Pennsylvania,8,3,0
2007,3,California,44,1,0
2007,3,California,21,0,0
2007,3,California,2,0,0
2007,3,California,6,0,0
2007,3,Florida,3,0,0
2007,3,Minnesota,10,7,0
2007,4,Minnesota,5,0,0
2007,4,Minnesota,8,3,0
2007,4,Minnesota,13,1,0
2007,4,Kansas,7,0,0
2007,4,Maryland,10,0,0
2007,4,New York,5,0,0
2007,4,California,3,1,0
2007,1,California,28,0,0
2007,4,Florida,2,0,0
2007,4,Florida,2,0,0
2007,4,Florida,2,0,0
2007,4,Florida,2,0,0
2007,4,California,4,0,0
2007,5,Tennessee,11,0,0
2007,4,Oregon,8,0,0
2007,4,Massachusetts,21,1,0
2007,3,Arizona,6,0,0
2007,3,Arizona,8,0,0
2007,3,Arizona,5,0,0
2007,5,California,3,0,0
2007,3,Arizona,5,0,0
2007,3,Arizona,3,0,0
2007,1,Florida,13,0,0
2007,5,Kansas,3,0,0
2007,3,New York,2,0,0
2007,2,Florida,3,0,0
2007,3,Florida,2,1,0
2007,4,Ohio,10,0,0
2007,4,Ohio,2,0,0
2007,5,Ohio,7,0,0
2007,4,Ohio,6,0,0
2007,5,Ohio,2,1,0
2007,5,Ohio,100,2,0
2007,5,Ohio,3,0,0
2007,5,Ohio,2,0,0
2007,5,Ohio,30,0,0
2007,5,Ohio,7,0,0
2007,5,Ohio,16,1,0
2007,5,Ohio,3,2,0
2007,2,South Carolina,43,0,0
2007,2,Colorado,15,0,0
2007,4,California,7,0,0
2007,5,New York,5,0,0
2007,5,New York,27,0,0
2007,4,Colorado,17,0,0
2007,4,South Carolina,14,3,0
2007,5,South Carolina,40,1,0
2007,5,South Carolina,21,1,0
2007,5,Washington DC,9,0,0
2007,5,Illinois,11,0,0
2007,1,Michigan,2,0,0
2007,3,Michigan,11,0,0
2007,4,Iowa,7,0,0
2007,4,Illinois,31,0,0
2007,4,Iowa,63,0,0
2007,5,Illinois,44,0,0
2007,5,Illinois,7,0,0
2007,2,Washington,14,0,0
2007,4,Washington,4,0,0
2007,5,Washington,2,1,0
2007,5,Washington,4,0,0
2007,5,Georgia,10,0,0
2007,4,Colorado,4,0,0
2007,1,Colorado,13,0,0
2007,5,Kansas,2,0,0
2007,1,California,2,0,0
2007,3,California,3,1,0
2007,4,California,3,0,0
2007,4,Louisiana,31,5,1
2007,4,Louisiana,41,3,0
2007,5,Georgia,4,0,0
2007,5,Connecticut,7,0,0
2007,6,New York,14,0,0
2007,5,New York,6,1,0
2007,5,Maryland,3,0,0
2007,5,Washington,2,0,0
2007,6,Washington,4,0,0
2007,5,Iowa,11,0,0
2007,4,Missouri,4,0,0
2007,5,Alaska,2,2,0
2007,4,Missouri,22,5,0
2007,5,Connecticut,14,0,0
2007,5,Pennsylvania,34,0,0
2007,5,Florida,2,0,0
2007,5,New York,8,0,0
2007,6,Minnesota,5,0,0
2007,3,Pennsylvania,8,6,0
2007,4,Arizona,5,0,0
2007,6,Illinois,9,1,0
2007,4,Wisconsin,23,0,0
2007,5,Illinois,2,0,0
2007,3,California,5,0,0
2007,2,California,27,0,0
2007,4,California,21,0,0
2007,5,California,25,1,0
2007,4,Arizona,11,0,0
2007,4,Arizona,9,0,0
2007,1,Oregon,12,0,0
2007,6,Oregon,7,1,0
2007,5,Illinois,2,1,0
2007,5,Ohio,14,0,0
2007,5,Ohio,18,0,0
2007,6,Ohio,2,0,0
2007,6,Ohio,3,0,0
2007,6,Ohio,2,1,0
2007,6,Ohio,2,0,0
2007,6,Connecticut,31,0,0
2007,4,California,23,0,0
2007,5,Florida,2,0,0
2007,5,Florida,13,0,0
2007,5,Pennsylvania,98,0,0
2007,2,New York,23,0,0
2007,6,Kansas,3,0,0
2007,2,Florida,3,0,0
2007,2,Florida,15,0,0
2007,4,Georgia,5,1,0
2007,3,Florida,4,0,0
2007,3,Florida,4,0,0
2007,4,Florida,4,0,0
2007,4,Florida,2,0,0
2007,5,Florida,2,0,0
2007,4,Florida,6,0,0
2007,5,Hawaii,3,0,0
2007,4,Hawaii,9,0,0
2007,2,Hawaii,2,0,0
2007,3,Hawaii,8,5,0
2007,4,Nebraska,4,2,0
2007,5,Tennessee,20,0,0
2007,5,Arizona,4,0,0
2007,5,Arizona,26,0,0
2007,6,Minnesota,4,0,0
2007,5,Arizona,4,0,0
2007,6,Illinois,75,0,0
2007,5,Illinois,6,0,0
2007,6,Illinois,35,0,0
2007,6,Illinois,3,0,0
2007,6,Illinois,12,3,0
2007,1,California,15,1,0
2007,5,California,11,0,0
2007,3,Georgia,6,0,0
2007,6,Maryland,94,1,0
2007,6,Iowa,61,0,0
2007,5,Kansas,4,0,0
2007,5,Michigan,8,0,0
2007,4,Michigan,11,0,0
2007,6,Colorado,3,0,0
2007,4,Vermont,2,0,0
2007,3,Vermont,12,0,0
2007,2,Pennsylvania,6,1,0
2007,3,Pennsylvania,4,0,0
2007,4,Pennsylvania,33,0,0
2007,5,Wisconsin,13,0,0
2007,6,Pennsylvania,2,0,0
2007,6,Pennsylvania,2,0,0
2007,6,Pennsylvania,25,0,0
2007,6,Iowa,8,0,0
2007,6,Wisconsin,49,0,0
2007,2,Texas,89,5,2
2007,7,Illinois,5,0,0
2007,6,Texas,16,3,0
2007,1,California,2,1,0
2007,5,California,2,0,0
2007,7,New York,40,0,0
2007,6,Washington,8,0,0
2007,5,Vermont,3,0,0
2007,5,Colorado,4,1,0
2007,5,Kansas,5,0,0
2007,6,Florida,2,0,0
2007,6,Arkansas,5,2,0
2007,6,Florida,2,0,0
2007,6,Florida,5,0,0
2007,5,Florida,5,0,0
2007,6,Washington DC,46,0,0
2007,6,Illinois,802,29,0
2007,6,New York,4,0,0
2007,6,Arizona,3,0,0
2007,5,Wisconsin,23,0,0
2007,4,South Carolina,11,4,0
2007,7,North Dakota,23,0,0
2007,4,Texas,4,1,0
2007,3,Oregon,2,2,0
2007,6,Hawaii,2,0,0
2007,1,Florida,13,0,0
2007,6,Oregon,4,0,0
2007,6,Oregon,2,1,0
2007,7,Oregon,5,0,0
2007,6,Oregon,25,0,0
2007,7,Wisconsin,21,0,0
2007,6,Kansas,4,0,0
2007,6,Kansas,2,0,0
2007,6,Kansas,2,0,0
2007,7,Illinois,3,0,0
2007,3,California,3,0,0
2007,6,California,26,0,0
2007,7,Illinois,7,0,0
2007,7,Illinois,3,0,0
2007,7,Illinois,526,0,0
2007,7,Wisconsin,16,0,0
2007,5,Minnesota,6,1,0
2007,6,North Dakota,7,1,0
2007,6,Ohio,9,1,0
2007,6,Ohio,10,0,0
2007,7,Connecticut,28,0,0
2007,6,Ohio,2,0,0
2007,6,Ohio,16,0,0
2007,6,Ohio,3,0,0
2007,6,Ohio,4,0,0
2007,6,Ohio,2,0,0
2007,6,Ohio,19,2,0
2007,6,Ohio,8,0,0
2007,6,Ohio,24,3,0
2007,7,Ohio,2,0,0
2007,5,Ohio,15,0,0
2007,7,Minnesota,26,2,0
2007,7,Minnesota,9,0,0
2007,7,Ohio,3,0,0
2007,6,Georgia,4,1,0
2007,6,Minnesota,3,3,0
2007,7,New York,26,0,0
2007,7,Illinois,12,0,0
2007,7,Illinois,5,1,0
2007,7,Illinois,38,0,0
2007,7,Illinois,4,0,0
2007,7,Illinois,26,0,0
2007,7,New Hampshire,9,0,0
2007,4,California,5,0,0
2007,3,California,4,0,0
2007,7,Georgia,20,0,0
2007,6,Maryland,5,3,0
2007,7,Florida,7,0,0
2007,7,Florida,2,0,0
2007,7,Florida,2,0,0
2007,6,Texas,21,0,0
2007,7,Minnesota,32,0,0
2007,7,South Carolina,10,1,0
2007,5,California,2,0,0
2007,6,California,21,1,0
2007,6,California,4,0,0
2007,7,Illinois,7,2,0
2007,8,Illinois,23,0,0
2007,8,Illinois,9,0,0
2007,7,Missouri,75,0,0
2007,5,Colorado,2,0,0
2007,1,Texas,7,0,0
2007,7,California,4,0,0
2007,7,Colorado,33,0,0
2007,7,California,4,0,0
2007,8,New York,22,0,0
2007,7,California,2,0,0
2007,1,Utah,62,4,0
2007,2,Washington,12,2,0
2007,6,Washington,5,0,0
2007,6,Washington,3,0,0
2007,7,Washington,5,0,0
2007,7,Colorado,6,0,0
2007,2,Michigan,8,0,0
2007,1,New Jersey,23,0,0
2007,6,Michigan,4,0,0
2007,3,Michigan,11,0,0
2007,5,Michigan,2,0,0
2007,6,Michigan,2,0,0
2007,4,Michigan,7,0,0
2007,6,Michigan,9,0,0
2007,5,Washington,3,1,0
2007,6,Washington,15,0,0
2007,7,Washington,2,0,0
2007,6,Michigan,5,1,0
2007,7,New York,21,0,0
2007,7,California,7,6,0
2007,3,California,2,2,0
2007,2,California,24,3,0
2007,8,New Jersey,8,0,0
2007,7,Florida,2,0,0
2007,8,Oregon,22,0,0
2007,7,Georgia,8,0,0
2007,8,Illinois,42,0,0
2007,8,Florida,15,0,0
2007,8,South Carolina,30,0,0
2007,7,Florida,5,0,0
2007,7,New Hampshire,6,0,0
2007,8,Kentucky,14,0,0
2007,6,New Hampshire,26,0,0
2007,8,Minnesota,18,2,0
2007,6,California,4,0,0
2007,7,New York,5,0,0
2007,8,New York,3,0,0
2007,8,New York,5,0,0
2007,8,Pennsylvania,30,0,0
2007,6,Oregon,7,0,0
2007,8,South Carolina,16,0,0
2007,7,New York,10,4,1
2007,7,New York,3,2,0
2007,5,New Mexico,48,1,0
2007,8,Illinois,3,0,0
2007,7,California,24,0,0
2007,6,California,10,1,0
2007,8,California,4,0,0
2007,8,Oregon,4,0,0
2007,4,Rhode Island,2,1,0
2007,3,Kentucky,27,0,0
2007,7,West Virginia,8,2,0
2007,8,New York,3,0,0
2007,6,Indiana,10,0,0
2007,7,Indiana,11,0,0
2007,7,California,25,1,0
2007,1,Maine,25,0,0
2007,1,Maine,23,2,0
2007,1,Maine,30,0,0
2007,1,Maine,29,0,0
2007,1,Maine,9,0,0
2007,6,California,2,0,0
2007,8,California,2,0,0
2007,8,California,2,0,0
2007,1,Maine,25,0,0
2007,8,Alabama,12,0,0
2007,6,Florida,2,0,0
2007,7,New York,2,2,0
2007,7,Alabama,4,3,0
2007,1,Maine,68,0,0
2007,2,Maine,250,0,0
2007,1,Maine,17,3,0
2007,1,Maine,140,1,0
2007,7,Arizona,70,0,0
2007,7,California,2,0,0
2007,8,Washington,5,0,0
2007,1,Maine,34,0,0
2007,1,Maine,66,0,0
2007,1,Maine,28,4,0
2007,1,Maine,42,0,0
2007,1,Maine,36,0,0
2007,1,Maine,47,0,0
2007,8,Florida,2,0,0
2007,8,Maryland,3,0,0
2007,1,Maine,19,0,0
2007,1,Maine,63,0,0
2007,1,Maine,28,0,0
2007,1,Maine,28,0,0
2007,1,Maine,70,0,0
2007,1,Maine,37,2,0
2007,1,Maine,50,0,0
2007,1,Maine,15,0,0
2007,6,Alabama,6,1,0
2007,2,Alabama,7,1,0
2007,1,Maine,21,0,0
2007,2,Maine,68,0,0
2007,2,Maine,66,10,0
2007,1,Maine,23,0,0
2007,2,Maine,30,0,0
2007,2,Maine,45,0,0
2007,8,Oregon,25,0,0
2007,8,Washington,15,4,0
2007,8,Oregon,7,0,0
2007,4,Washington,12,0,0
2007,6,Pennsylvania,2,1,0
2007,5,New Jersey,127,1,0
2007,8,Kansas,3,0,0
2007,7,Louisiana,8,0,0
2007,4,Michigan,14,0,0
2007,6,Michigan,2,1,0
2007,8,Florida,4,0,0
2007,6,California,15,0,0
2007,5,California,3,0,0
2007,7,California,2,0,0
2007,6,Iowa,7,0,0
2007,3,New Jersey,6,0,0
2007,5,New Jersey,145,0,0
2007,7,Vermont,36,0,0
2007,8,Georgia,6,0,0
2007,8,Tennessee,3,0,0
2007,8,Hawaii,2,0,0
2007,5,New Jersey,5,3,0
2007,7,California,4,0,0
2007,6,Alabama,26,11,1
2007,8,New Jersey,16,11,0
2007,7,Ohio,14,1,0
2007,7,Ohio,2,1,0
2007,8,Ohio,2,0,0
2007,7,Ohio,20,0,0
2007,8,Ohio,3,0,0
2007,8,Ohio,5,0,0
2007,8,Ohio,16,0,0
2007,5,Ohio,16,0,0
2007,5,Iowa,28,1,0
2007,5,Michigan,10,0,0
2007,9,Minnesota,8,0,0
2007,1,Maine,54,0,0
2007,1,Maine,52,2,0
2007,2,Maine,82,0,0
2007,2,Maine,14,0,0
2007,2,Maine,26,0,0
2007,2,Maine,53,0,0
2007,2,Maine,19,0,0
2007,2,Maine,8,1,0
2007,2,Maine,16,0,0
2007,1,Maine,28,4,0
2007,3,Maine,18,0,0
2007,3,Maine,6,0,0
2007,2,Maine,284,0,0
2007,3,Maine,5,0,0
2007,7,Pennsylvania,8,3,0
2007,6,Delaware,5,2,0
2007,7,Pennsylvania,2,0,0
2007,9,Minnesota,23,0,0
2007,6,Pennsylvania,2,0,0
2007,7,Maine,15,0,0
2007,7,Maine,3,0,0
2007,3,Maine,8,0,0
2007,8,Colorado,26,0,0
2007,2,Maine,9,0,0
2007,3,Maine,4,0,0
2007,7,Pennsylvania,2,0,0
2007,3,Maine,16,0,0
2007,3,Maine,28,1,0
2007,9,West Virginia,7,3,0
2007,4,Maine,102,0,0
2007,4,Maine,19,0,0
2007,4,Maine,11,0,0
2007,4,Maine,11,0,0
2007,7,Maine,4,4,0
2007,7,Maine,30,0,0
2007,6,Arizona,23,13,0
2007,4,Massachusetts,62,10,0
2007,6,Maine,17,0,0
2007,5,North Carolina,25,0,0
2007,7,Pennsylvania,51,0,0
2007,3,North Carolina,31,4,0
2007,1,Idaho,9,0,0
2007,5,North Carolina,22,8,1
2007,7,North Carolina,24,6,0
2007,7,Virginia,33,4,0
2007,7,New York,5,0,0
2007,9,Minnesota,12,2,0
2007,6,Washington,128,0,0
2007,8,California,4,1,0
2007,3,California,52,6,0
2007,6,Washington,6,0,0
2007,8,New York,2,0,0
2007,8,Wisconsin,28,0,0
2007,9,Illinois,10,7,0
2007,4,Illinois,13,2,0
2007,7,Georgia,4,1,0
2007,4,Florida,4,0,0
2007,4,Florida,4,0,0
2007,5,Florida,8,0,0
2007,6,Idaho,2,0,0
2007,6,Florida,9,0,0
2007,6,Florida,6,0,0
2007,8,Kansas,4,0,0
2007,3,Pennsylvania,33,0,0
2007,4,Oklahoma,16,0,0
2007,9,Oregon,10,1,0
2007,9,South Carolina,23,0,0
2007,9,South Carolina,14,0,0
2007,7,Florida,4,0,0
2007,7,Florida,3,0,0
2007,9,Illinois,18,0,0
2007,7,Florida,27,9,0
2007,5,Florida,30,2,0
2007,9,Illinois,3,0,0
2007,9,Oregon,11,0,0
2007,1,Florida,54,0,0
2007,6,Virginia,8,0,0
2007,6,California,16,2,0
2007,4,California,12,0,0
2007,9,Florida,3,0,0
2007,6,California,5,0,0
2007,6,New Jersey,40,0,0
2007,2,New Jersey,24,0,0
2007,2,New Jersey,12,0,0
2007,4,New Jersey,8,0,0
2007,8,Minnesota,7,1,0
2007,7,Colorado,135,10,0
2007,8,Colorado,5,0,0
2007,9,Illinois,3,0,0
2007,10,Illinois,16,0,0
2007,6,California,3,0,0
2007,5,California,2,0,0
2007,9,North Carolina,17,1,0
2007,10,Vermont,17,0,0
2007,10,Tennessee,3,0,0
2007,4,Pennsylvania,3,0,0
2007,8,Colorado,3,0,0
2007,9,Missouri,73,0,0
2007,9,Florida,2,0,0
2007,9,Kansas,2,1,0
2007,7,Kansas,2,0,0
2007,10,Illinois,39,0,0
2007,8,Florida,5,0,0
2007,9,Florida,3,0,0
2007,9,Florida,2,0,0
2007,7,California,72,9,0
2007,8,California,2,0,0
2007,9,Minnesota,5,2,0
2007,10,Minnesota,23,1,0
2007,10,South Carolina,30,1,0
2007,8,Kansas,13,0,0
2007,7,New Hampshire,13,2,0
2007,8,Texas,10,0,0
2007,10,Connecticut,13,1,0
2007,8,Texas,91,1,0
2007,8,Texas,28,0,0
2007,9,Florida,5,0,0
2007,7,Kansas,7,0,0
2007,8,Kansas,7,1,0
2007,9,Kansas,7,1,0
2007,10,Kansas,2,0,0
2007,8,Massachusetts,8,2,0
2007,9,Florida,2,0,0
2007,6,Massachusetts,12,1,0
2007,9,California,10,1,0
2007,7,California,92,1,0
2007,9,Wisconsin,11,1,0
2007,1,Florida,3,0,0
2007,2,New York,13,0,0
2007,7,Hawaii,44,1,0
2007,9,Florida,29,0,0
2007,10,Illinois,3,0,0
2007,10,Tennessee,12,0,0
2007,10,Illinois,16,0,0
2007,2,Hawaii,13,0,0
2007,9,Colorado,125,0,0
2007,8,Georgia,60,0,0
2007,3,Alabama,25,0,0
2007,8,Florida,6,0,0
2007,10,Minnesota,43,0,0
2007,10,South Carolina,20,0,0
2007,8,Tennessee,2,2,0
2007,3,Florida,3,0,0
2007,10,Pennsylvania,2,0,0
2007,10,Massachusetts,22,2,0
2007,9,Kansas,5,0,0
2007,9,Ohio,6,0,0
2007,9,Ohio,36,2,0
2007,10,Ohio,2,1,0
2007,10,Ohio,2,0,0
2007,10,Ohio,2,0,0
2007,10,Ohio,8,0,0
2007,9,Colorado,26,4,0
2007,9,California,19,1,0
2007,5,California,124,8,0
2007,8,California,40,2,0
2007,10,New York,12,0,0
2007,10,New York,39,0,0
2007,1,New York,9,1,0
2007,11,Tennessee,11,1,0
2007,4,Texas,26,3,0
2007,5,Texas,4,0,0
2007,4,Texas,5,1,0
2007,7,Texas,12,0,0
2007,3,Texas,97,0,0
2007,10,Massachusetts,9,1,0
2007,3,California,6,5,0
2007,10,Minnesota,66,1,0
2007,11,Minnesota,18,2,0
2007,3,Florida,3,2,0
2007,10,Georgia,67,5,0
2007,9,California,16,0,0
2007,9,Kansas,8,1,0
2007,9,Florida,2,0,0
2007,11,Colorado,4,0,0
2007,10,Florida,5,0,0
2007,9,Colorado,31,0,0
2007,10,Tennessee,11,0,0
2007,10,Tennessee,13,1,0
2007,7,Maine,100,0,0
2007,8,Maine,10,0,0
2007,1,Maine,32,0,0
2007,4,Maine,18,0,0
2007,8,Maine,5,0,0
2007,9,Maine,10,1,0
2007,10,Maine,13,4,0
2007,11,Florida,2,0,0
2007,11,Georgia,74,0,0
2007,10,Alaska,5,1,0
2007,11,New York,14,0,0
2007,11,Missouri,9,0,0
2007,8,Washington,9,2,0
2007,8,Washington,300,0,0
2007,9,Arizona,3,0,0
2007,6,California,20,0,0
2007,8,Illinois,4,0,0
2007,10,California,5,0,0
2007,10,California,2,0,0
2007,10,California,5,0,0
